customer_id,recency,frequency,amount,segment
115420,1476.9583333333333,3,23.333333333333332,5
115430,365.9583333333333,6,75,4
115440,0.9583333333333334,7,105.71428571428571,4
115450,2556.9583333333335,1,60,1
115460,1070.9583333333333,10,29.5,4
115470,1.9583333333333333,7,50,4
115480,2556.9583333333335,1,15,1
115490,624.9583333333334,3,183.33333333333334,2
115500,419.9583333333333,4,30,2
115540,2078.9583333333335,2,17.5,5
115550,1114.9583333333333,3,116.66666666666667,5
115590,1497.9583333333333,3,100,5
115630,2556.9583333333335,1,30,1
115640,2480.9583333333335,2,150,1
115650,8.958333333333334,6,50,4
115660,2556.9583333333335,1,40,1
115670,2556.9583333333335,1,60,1
115680,2556.9583333333335,1,50,1
115700,25.958333333333332,7,142.85714285714286,4
115710,1095.9583333333333,2,110,5
115720,2556.9583333333335,1,20,1
115730,2556.9583333333335,1,30,1
115740,1847.9583333333333,2,355,5
115750,2386.9583333333335,2,150,1
115770,0.9583333333333334,8,22.5,4
115780,2549.9583333333335,1,20,1
115790,2549.9583333333335,1,40,1
115800,2549.9583333333335,1,30,1
115810,8.958333333333334,8,138.75,4
115820,2206.9583333333335,2,22.5,1
115830,2549.9583333333335,1,30,1
115840,2549.9583333333335,1,20,1
115850,1054.9583333333333,5,25,5
115860,286.9583333333333,2,75,2
115870,30.958333333333332,7,121.42857142857143,4
115880,1160.9583333333333,3,30,5
115890,1095.9583333333333,5,39,5
115900,2210.9583333333335,2,22.5,1
115910,2547.9583333333335,1,40,1
115920,2547.9583333333335,1,40,1
115930,2.9583333333333335,4,43.75,2
115940,1485.9583333333333,4,21.25,5
115950,2547.9583333333335,1,15,1
115960,2546.9583333333335,1,10,1
115970,77.95833333333333,8,10.5,4
115980,2546.9583333333335,1,20,1
115990,2546.9583333333335,1,15,1
116000,2546.9583333333335,1,30,1
116010,2546.9583333333335,1,25,1
116020,76.95833333333333,3,30,2
116030,786.9583333333334,8,91.25,4
116040,1372.9583333333333,2,13.5,5
116050,2.9583333333333335,5,94,2
116060,2178.9583333333335,2,20,5
116070,2542.9583333333335,1,20,1
116080,271.9583333333333,4,52.5,2
116090,2542.9583333333335,1,5,1
116110,2210.9583333333335,2,30,1
116120,2541.9583333333335,1,15,1
116130,2071.9583333333335,2,15,5
116140,2043.9583333333333,2,25,5
116150,2541.9583333333335,1,30,1
116170,2196.9583333333335,2,50,1
116180,2541.9583333333335,1,5,1
116190,1264.9583333333333,3,30,5
116200,2541.9583333333335,1,25,1
116220,2540.9583333333335,1,15,1
116230,2057.9583333333335,2,300,5
116240,2540.9583333333335,1,30,1
116260,1891.9583333333333,2,17.5,5
116280,1408.9583333333333,2,32.5,5
116290,2274.9583333333335,2,35,1
116300,2539.9583333333335,1,10,1
116310,175.95833333333334,29,23.103448275862068,4
116320,2539.9583333333335,1,20,1
116330,2064.9583333333335,2,40,5
116340,2539.9583333333335,1,15,1
116370,2535.9583333333335,1,30,1
116380,2206.9583333333335,2,45,1
116390,2535.9583333333335,1,25,1
116400,27.958333333333332,7,22.142857142857142,4
116410,698.9583333333334,4,82.5,2
116420,1560.9583333333333,2,20,5
116430,1335.9583333333333,4,250,5
116440,1406.9583333333333,2,40,5
116450,2240.9583333333335,2,45,1
116460,975.9583333333334,4,38.75,5
116470,1728.9583333333333,2,10,5
116480,2534.9583333333335,1,40,1
116490,1160.9583333333333,4,20,5
116500,2200.9583333333335,2,20,1
116510,1567.9583333333333,3,31.666666666666668,5
116520,1070.9583333333333,5,20,5
116530,2534.9583333333335,1,20,1
116540,2248.9583333333335,2,40,1
116550,2533.9583333333335,1,100,1
116560,930.9583333333334,6,81.66666666666667,4
116570,2533.9583333333335,1,30,1
116580,532.9583333333334,3,30,2
116590,1919.9583333333333,1,30,5
116600,1849.9583333333333,2,55,5
116610,386.9583333333333,8,110,4
116630,2532.9583333333335,2,40,1
116640,2532.9583333333335,1,10,1
116650,1905.9583333333333,3,36.666666666666664,5
116660,2532.9583333333335,1,40,1
116680,1812.9583333333333,2,30,5
116690,2528.9583333333335,1,10,1
116700,2191.9583333333335,2,12.5,1
116710,2528.9583333333335,1,20,1
116720,90.95833333333333,11,38.18181818181818,4
116730,2064.9583333333335,2,40,5
116740,600.9583333333334,3,30,2
116750,2527.9583333333335,1,25,1
116760,2057.9583333333335,2,25,5
116780,2527.9583333333335,1,10,1
116790,2527.9583333333335,1,20,1
116800,2527.9583333333335,1,15,1
116810,91.95833333333333,7,50,4
116820,2526.9583333333335,1,12,1
116830,2526.9583333333335,1,20,1
116840,2094.9583333333335,3,23.333333333333332,5
116850,0.9583333333333334,6,125,4
116860,2525.9583333333335,1,20,1
116870,342.9583333333333,7,40,4
116880,2525.9583333333335,1,15,1
116890,114.95833333333333,7,29.285714285714285,4
116920,652.9583333333334,2,20,2
116930,1400.9583333333333,2,25,5
116940,0.9583333333333334,6,38.333333333333336,4
116950,2521.9583333333335,1,15,1
116960,2045.9583333333333,3,23.333333333333332,5
116970,2521.9583333333335,1,40,1
116980,2521.9583333333335,1,20,1
116990,1408.9583333333333,2,15,5
117000,45.958333333333336,7,79.28571428571429,4
117010,2172.9583333333335,2,20,5
117020,2521.9583333333335,1,30,1
117030,2521.9583333333335,1,10,1
117060,1814.9583333333333,2,50,5
117070,2519.9583333333335,1,10,1
117080,1469.9583333333333,2,22.5,5
117090,0.9583333333333334,8,78.125,4
117100,2057.9583333333335,2,50,5
117120,0.9583333333333334,7,50,4
117130,64.95833333333333,4,80,2
117140,2519.9583333333335,1,20,1
117150,2519.9583333333335,1,40,1
117170,0.9583333333333334,7,118.57142857142857,4
117190,618.9583333333334,1,100,2
117200,2514.9583333333335,1,30,1
117210,342.9583333333333,5,24,2
117220,2057.9583333333335,2,40,5
117230,2204.9583333333335,2,45,1
117240,2037.9583333333333,2,50,5
117250,2514.9583333333335,1,20,1
117260,2514.9583333333335,1,30,1
117270,2514.9583333333335,1,20,1
117280,2514.9583333333335,1,30,1
117290,288.9583333333333,3,20,2
117310,61.958333333333336,3,26.666666666666668,2
117320,2511.9583333333335,1,10,1
117330,730.9583333333334,4,18.75,2
117340,2510.9583333333335,1,10,1
117350,2510.9583333333335,1,20,1
117360,2510.9583333333335,1,10,1
117380,2507.9583333333335,1,50,1
117390,2507.9583333333335,1,15,1
117400,2507.9583333333335,1,20,1
117410,2507.9583333333335,1,40,1
117420,2507.9583333333335,1,15,1
117430,2052.9583333333335,2,17.5,5
117440,2053.9583333333335,2,25,5
117460,7.958333333333333,26,34.61538461538461,4
117470,2506.9583333333335,1,65,1
117480,2506.9583333333335,1,20,1
117490,49.958333333333336,8,85,4
117500,2506.9583333333335,1,30,1
117520,2191.9583333333335,2,225,5
117530,2052.9583333333335,2,50,5
117540,2506.9583333333335,1,100,1
117550,14.958333333333334,7,30,4
117560,2506.9583333333335,1,30,1
117580,1954.9583333333333,2,17.5,5
117590,2505.9583333333335,1,15,1
117600,2505.9583333333335,1,10,1
117610,2505.9583333333335,1,10,1
117620,1889.9583333333333,2,22.5,5
117630,2504.9583333333335,1,15,1
117640,1461.9583333333333,2,27.5,5
117650,2500.9583333333335,1,100,1
117660,2203.9583333333335,2,15,1
117670,2500.9583333333335,1,30,1
117680,1099.9583333333333,2,55,5
117690,2500.9583333333335,1,10,1
117700,366.9583333333333,5,38,2
117710,329.9583333333333,4,47.5,2
117720,2500.9583333333335,1,40,1
117730,617.9583333333334,4,70,2
117740,2283.9583333333335,2,20,1
117760,2262.9583333333335,2,35,1
117780,2498.9583333333335,1,30,1
117790,2498.9583333333335,1,20,1
117800,2498.9583333333335,1,20,1
117810,2134.9583333333335,2,20,5
117820,1709.9583333333333,2,20,5
117830,2010.9583333333333,2,20,5
117840,2497.9583333333335,1,30,1
117850,2497.9583333333335,1,10,1
117860,2497.9583333333335,1,10,1
117870,2497.9583333333335,1,10,1
117880,2049.9583333333335,2,20,5
117890,1910.9583333333333,3,46.666666666666664,5
117900,2052.9583333333335,2,10,5
117910,2497.9583333333335,1,25,1
117920,2497.9583333333335,1,30,1
117940,1560.9583333333333,4,52.5,5
117960,2493.9583333333335,1,10,1
117970,2493.9583333333335,1,20,1
117980,2493.9583333333335,1,20,1
118020,2491.9583333333335,1,10,1
118030,75.95833333333333,3,33.333333333333336,2
118050,1125.9583333333333,2,40,5
118060,2491.9583333333335,1,15,1
118070,1842.9583333333333,2,17.5,5
118080,62.958333333333336,7,21.428571428571427,4
118090,2487.9583333333335,1,50,1
118110,4.958333333333333,4,118.75,2
118130,461.9583333333333,3,13.333333333333334,2
118140,2486.9583333333335,1,25,1
118150,2486.9583333333335,1,20,1
118160,202.95833333333334,7,20,4
118170,2485.9583333333335,1,10,1
118180,600.9583333333334,4,31.25,2
118190,2479.9583333333335,1,20,1
118200,294.9583333333333,7,23.571428571428573,4
118210,2479.9583333333335,1,10,1
118220,2479.9583333333335,1,100,1
118240,469.9583333333333,8,22.5,4
118250,2477.9583333333335,1,10,1
118270,2472.9583333333335,1,15,1
118280,1576.9583333333333,2,15,5
118310,286.9583333333333,4,40,2
118340,0.9583333333333334,8,50,4
118350,2330.9583333333335,1,15,1
118360,2465.9583333333335,1,50,1
118370,2064.9583333333335,2,27.5,5
118380,2031.9583333333333,2,80,5
118390,2465.9583333333335,1,20,1
118400,12.958333333333334,7,30,4
118410,1095.9583333333333,6,46.666666666666664,4
118430,2463.9583333333335,1,40,1
118440,2463.9583333333335,1,40,1
118450,2.9583333333333335,6,45,4
118460,176.95833333333334,7,30,4
118470,2463.9583333333335,1,20,1
118480,2463.9583333333335,1,50,1
118490,64.95833333333333,6,40,4
118500,2052.9583333333335,2,10,5
118510,1343.9583333333333,10,51.5,4
118520,0.9583333333333334,9,100,4
118530,2462.9583333333335,1,20,1
118550,1525.9583333333333,14,27.142857142857142,4
118560,1560.9583333333333,2,35,5
118570,1729.9583333333333,2,30,5
118580,2458.9583333333335,1,30,1
118590,2458.9583333333335,1,40,1
118600,1400.9583333333333,3,26.666666666666668,5
118610,2458.9583333333335,1,20,1
118620,2458.9583333333335,1,30,1
118630,2458.9583333333335,1,30,1
118640,2458.9583333333335,1,40,1
118650,1035.9583333333333,3,43.333333333333336,5
118660,2458.9583333333335,1,20,1
118670,1779.9583333333333,3,40,5
118680,2458.9583333333335,1,50,1
118690,1735.9583333333333,2,17,5
118700,2053.9583333333335,2,20,5
118710,2458.9583333333335,1,35,1
118730,2045.9583333333333,3,20,5
118740,1842.9583333333333,2,7.5,5
118750,58.958333333333336,3,33.333333333333336,2
118760,14.958333333333334,8,19.375,4
118770,2458.9583333333335,1,1e3,3
118790,2031.9583333333333,2,20,5
118800,2456.9583333333335,1,168,1
118810,2052.9583333333335,2,22.5,5
118820,97.95833333333333,4,27.5,2
118830,2456.9583333333335,1,80,1
118840,2456.9583333333335,1,40,1
118850,2456.9583333333335,1,20,1
118860,2036.9583333333333,2,22.5,5
118870,225.95833333333334,7,100,4
118880,2456.9583333333335,1,40,1
118890,2456.9583333333335,1,100,1
118900,272.9583333333333,7,50.714285714285715,4
118910,2057.9583333333335,2,15,5
118920,2456.9583333333335,1,10,1
118930,2456.9583333333335,1,40,1
118940,1632.9583333333333,2,40,5
118950,2456.9583333333335,1,40,1
118960,1831.9583333333333,2,25,5
118970,2456.9583333333335,1,40,1
118980,2456.9583333333335,1,30,1
119000,2451.9583333333335,1,10,1
119010,2451.9583333333335,1,20,1
119020,1723.9583333333333,2,20,5
119030,365.9583333333333,2,70,2
119040,2451.9583333333335,1,20,1
119050,2049.9583333333335,2,27.5,5
119060,1103.9583333333333,2,10,5
119070,90.95833333333333,8,38.75,4
119080,2451.9583333333335,1,20,1
119100,2281.9583333333335,2,20,1
119110,2451.9583333333335,1,30,1
119160,841.9583333333334,6,100,4
119170,2448.9583333333335,1,20,1
119180,329.9583333333333,7,116.42857142857143,4
119190,2448.9583333333335,1,25,1
119200,2448.9583333333335,1,30,1
119210,2448.9583333333335,1,20,1
119220,2448.9583333333335,1,40,1
119230,118.95833333333333,11,17.272727272727273,4
119250,2064.9583333333335,2,20,5
119260,730.9583333333334,5,28,2
119270,2448.9583333333335,1,20,1
119280,848.9583333333334,3,43.333333333333336,2
119290,2448.9583333333335,1,20,1
119300,1847.9583333333333,2,27.5,5
119310,231.95833333333334,6,116.66666666666667,4
119320,2448.9583333333335,1,40,1
119330,575.9583333333334,7,17.857142857142858,4
119340,2448.9583333333335,1,20,1
119360,2448.9583333333335,1,30,1
119370,1854.9583333333333,2,50,5
119380,435.9583333333333,2,40,2
119390,282.9583333333333,3,76.66666666666667,2
119400,2205.9583333333335,2,100,1
119410,2448.9583333333335,1,30,1
119420,2448.9583333333335,1,100,1
119430,300.9583333333333,38,14.760526315789473,4
119440,1527.9583333333333,4,57.5,5
119450,2444.9583333333335,1,20,1
119460,2444.9583333333335,1,20,1
119470,2444.9583333333335,1,40,1
119480,2444.9583333333335,1,20,1
119490,26.958333333333332,4,27.5,2
119500,2444.9583333333335,1,100,1
119510,2444.9583333333335,1,50,1
119520,2444.9583333333335,1,30,1
119530,2444.9583333333335,1,20,1
119540,421.9583333333333,2,67.5,2
119550,908.9583333333334,3,36.666666666666664,2
119560,730.9583333333334,6,25,4
119570,1709.9583333333333,2,40,5
119580,2444.9583333333335,1,40,1
119590,1961.9583333333333,2,100,5
119600,2443.9583333333335,1,40,1
119610,282.9583333333333,3,30,2
119620,2443.9583333333335,1,40,1
119630,2443.9583333333335,1,40,1
119640,2046.9583333333333,2,15,5
119650,2031.9583333333333,2,35,5
119660,1841.9583333333333,2,500,5
119670,1833.9583333333333,1,60,5
119680,1721.9583333333333,2,17.5,5
119690,1499.9583333333333,4,30,5
119710,2248.9583333333335,3,26.666666666666668,1
119720,2155.9583333333335,2,40,5
119730,2442.9583333333335,1,50,1
119740,2442.9583333333335,1,10,1
119750,2442.9583333333335,1,20,1
119760,2442.9583333333335,1,15,1
119770,636.9583333333334,5,58,2
119780,2442.9583333333335,1,40,1
119790,2442.9583333333335,1,50,1
119820,2085.9583333333335,2,50,5
119840,2442.9583333333335,1,50,1
119860,2437.9583333333335,1,40,1
119870,1674.9583333333333,2,30,5
119880,1639.9583333333333,1,150,5
119890,70.95833333333333,2,45,2
119910,2193.9583333333335,1,30,1
119930,2434.9583333333335,1,10,1
119940,2434.9583333333335,1,20,1
119950,2434.9583333333335,1,20,1
119960,2434.9583333333335,1,40,1
119970,1826.9583333333333,2,35,5
119980,2248.9583333333335,2,20,1
119990,1267.9583333333333,3,96.66666666666667,5
120000,14.958333333333334,11,32.72727272727273,4
120020,2434.9583333333335,1,20,1
120030,2434.9583333333335,1,20,1
120040,1096.9583333333333,4,35,5
120050,2434.9583333333335,1,20,1
120060,2434.9583333333335,1,20,1
120070,1372.9583333333333,1,20,5
120080,1861.9583333333333,2,17.5,5
120090,2402.9583333333335,2,40,1
120100,2434.9583333333335,1,20,1
120110,1735.9583333333333,2,25,5
120120,29.958333333333332,5,87,2
120130,1182.9583333333333,3,43.333333333333336,5
120140,2434.9583333333335,1,10,1
120160,2045.9583333333333,2,10,5
120170,2434.9583333333335,1,20,1
120180,2434.9583333333335,1,100,1
120190,2434.9583333333335,1,20,1
120200,2430.9583333333335,1,40,1
120210,2430.9583333333335,1,30,1
120220,2430.9583333333335,1,30,1
120230,2430.9583333333335,1,40,1
120240,2430.9583333333335,1,40,1
120250,2232.9583333333335,2,35,1
120260,62.958333333333336,12,24.583333333333332,4
120270,1940.9583333333333,2,20,5
120280,2430.9583333333335,1,20,1
120290,2429.9583333333335,1,20,1
120300,2078.9583333333335,2,107.5,5
120310,2429.9583333333335,1,50,1
120320,2429.9583333333335,2,40,1
120330,1189.9583333333333,6,166.66666666666666,4
120340,2429.9583333333335,1,30,1
120350,2427.9583333333335,1,30,1
120360,2427.9583333333335,1,30,1
120370,1408.9583333333333,2,12.5,5
120380,30.958333333333332,7,60.714285714285715,4
120390,2427.9583333333335,1,20,1
120400,1742.9583333333333,3,15,5
120410,730.9583333333334,4,41.25,2
120420,2427.9583333333335,1,20,1
120430,1729.9583333333333,2,10,5
120440,2078.9583333333335,2,15,5
120450,408.9583333333333,4,40,2
120460,2427.9583333333335,1,15,1
120470,0.9583333333333334,4,25,2
120480,2423.9583333333335,1,10,1
120490,1400.9583333333333,2,30,5
120520,2423.9583333333335,1,10,1
120530,2421.9583333333335,1,20,1
120540,1036.9583333333333,3,123.33333333333333,5
120550,2421.9583333333335,1,20,1
120560,1863.9583333333333,2,15,5
120570,2421.9583333333335,1,20,1
120580,2421.9583333333335,1,20,1
120600,2193.9583333333335,2,20,1
120610,2416.9583333333335,1,30,1
120620,797.9583333333334,5,44,2
120630,247.95833333333334,6,67.5,4
120640,2416.9583333333335,1,20,1
120650,2416.9583333333335,1,20,1
120670,2416.9583333333335,1,40,1
120680,1716.9583333333333,3,11.666666666666666,5
120690,1870.9583333333333,2,17.5,5
120700,2416.9583333333335,1,15,1
120710,295.9583333333333,3,36.666666666666664,2
120720,2416.9583333333335,1,20,1
120730,2416.9583333333335,1,30,1
120760,2415.9583333333335,1,20,1
120770,2415.9583333333335,1,10,1
120780,2415.9583333333335,1,50,1
120790,1106.9583333333333,6,30,4
120800,2415.9583333333335,1,50,1
120810,2415.9583333333335,1,30,1
120820,2415.9583333333335,1,50,1
120830,266.9583333333333,4,30,2
120850,2414.9583333333335,1,20,1
120860,55.958333333333336,7,34.142857142857146,4
120870,1849.9583333333333,2,25,5
120880,1386.9583333333333,2,30,5
120890,2414.9583333333335,1,20,1
120910,2409.9583333333335,1,10,1
120920,2084.9583333333335,2,30,5
120930,1335.9583333333333,2,10,5
120940,2409.9583333333335,1,10,1
120950,1721.9583333333333,3,140,5
120960,2409.9583333333335,1,40,1
120970,2409.9583333333335,1,40,1
120980,2409.9583333333335,1,40,1
120990,285.9583333333333,3,26.666666666666668,2
121000,2409.9583333333335,1,40,1
121010,2409.9583333333335,1,25,1
121030,2409.9583333333335,1,40,1
121040,2409.9583333333335,1,15,1
121050,2409.9583333333335,1,15,1
121060,582.9583333333334,3,26.666666666666668,2
121070,1513.9583333333333,3,41.666666666666664,5
121100,2407.9583333333335,1,30,1
121110,279.9583333333333,14,84.28571428571429,4
121120,343.9583333333333,7,25.714285714285715,4
121130,29.958333333333332,3,103.33333333333333,2
121140,2134.9583333333335,2,40,5
121150,1475.9583333333333,2,10,5
121160,8.958333333333334,9,23.333333333333332,4
121180,1469.9583333333333,4,52.5,5
121190,2407.9583333333335,1,30,1
121200,78.95833333333333,7,144.28571428571428,4
121210,54.958333333333336,6,70,4
121220,1191.9583333333333,5,38,5
121230,1461.9583333333333,3,46.666666666666664,5
121240,1874.9583333333333,2,40,5
121250,2407.9583333333335,1,20,1
121260,611.9583333333334,5,22,2
121270,0.9583333333333334,8,51.875,4
121280,2157.9583333333335,2,17.5,5
121290,2191.9583333333335,2,30,1
121310,2371.9583333333335,2,30,1
121320,195.95833333333334,7,64.28571428571429,4
121340,1749.9583333333333,2,22.5,5
121350,2407.9583333333335,1,100,1
121360,107.95833333333333,10,132,4
121370,1826.9583333333333,2,22.5,5
121390,1639.9583333333333,4,61.25,5
121400,855.9583333333334,5,60,2
121410,2406.9583333333335,1,30,1
121420,1.9583333333333333,7,50,4
121430,103.95833333333333,7,30,4
121440,208.95833333333334,3,30,2
121450,1070.9583333333333,4,100,5
121460,1896.9583333333333,3,36.666666666666664,5
121470,78.95833333333333,10,118.4,4
121480,1028.9583333333333,2,37.5,5
121490,824.9583333333334,3,66.66666666666667,2
121500,1400.9583333333333,2,25,5
121510,2406.9583333333335,1,60,1
121520,2406.9583333333335,1,60,1
121530,1176.9583333333333,6,29.166666666666668,4
121540,2406.9583333333335,1,20,1
121550,2406.9583333333335,1,50,1
121560,7.958333333333333,4,67.5,2
121570,1532.9583333333333,3,43.333333333333336,5
121580,268.9583333333333,2,50,2
121600,1497.9583333333333,5,12,5
121610,2406.9583333333335,1,15,1
121720,2402.9583333333335,1,120,1
121730,2402.9583333333335,1,30,1
121740,1742.9583333333333,2,55,5
121750,2402.9583333333335,1,10,1
121760,2.9583333333333335,5,24,2
121770,2045.9583333333333,2,55,5
121790,1119.9583333333333,5,50,5
121800,2402.9583333333335,1,10,1
121810,2402.9583333333335,1,20,1
121820,2402.9583333333335,1,40,1
121830,2191.9583333333335,2,45,1
121840,2402.9583333333335,1,30,1
121850,2206.9583333333335,2,10,1
121860,1148.9583333333333,4,37.5,5
121870,1555.9583333333333,4,125,5
121880,202.95833333333334,6,15,4
121890,2402.9583333333335,1,30,1
121910,2402.9583333333335,1,30,1
121920,1288.9583333333333,2,60,5
121930,1686.9583333333333,2,40,5
121940,2281.9583333333335,2,110,1
121950,1841.9583333333333,2,30,5
121960,329.9583333333333,6,28.333333333333332,4
121970,2402.9583333333335,1,20,1
121980,2402.9583333333335,1,10,1
122000,1674.9583333333333,2,160,5
122010,2402.9583333333335,1,15,1
122020,2402.9583333333335,1,20,1
122030,2281.9583333333335,2,40,1
122070,2094.9583333333335,2,50,5
122080,436.9583333333333,4,52.5,2
122090,1637.9583333333333,2,30,5
122100,275.9583333333333,5,88,2
122110,1874.9583333333333,2,15,5
122120,2400.9583333333335,1,30,1
122130,2400.9583333333335,1,15,1
122140,63.958333333333336,6,33.333333333333336,4
122150,2400.9583333333335,1,10,1
122160,1.9583333333333333,11,52.27272727272727,4
122170,96.95833333333333,6,21.666666666666668,4
122180,2400.9583333333335,1,40,1
122190,1372.9583333333333,2,50,5
122200,377.9583333333333,3,83.33333333333333,2
122210,2204.9583333333335,2,30,1
122220,2400.9583333333335,1,30,1
122230,2400.9583333333335,1,20,1
122240,2400.9583333333335,1,50,1
122250,2193.9583333333335,2,15,1
122260,321.9583333333333,3,16.666666666666668,2
122320,1870.9583333333333,2,62.5,5
122330,100.95833333333333,5,36,2
122340,1702.9583333333333,2,30,5
122350,1076.9583333333333,4,57.5,5
122360,142.95833333333334,12,39.166666666666664,4
122370,2396.9583333333335,1,30,1
122380,2396.9583333333335,1,25,1
122390,2148.9583333333335,2,25,5
122400,21.958333333333332,6,116.66666666666667,4
122410,1709.9583333333333,1,50,5
122440,222.95833333333334,4,100,2
122450,1513.9583333333333,3,25,5
122460,2393.9583333333335,1,100,1
122470,7.958333333333333,7,92.85714285714286,4
122490,2393.9583333333335,1,25,1
122500,1302.9583333333333,5,25,5
122530,730.9583333333334,7,47.857142857142854,4
122540,1814.9583333333333,2,80,5
122550,22.958333333333332,14,29.285714285714285,4
122560,167.95833333333334,4,52.5,2
122570,1400.9583333333333,2,40,5
122580,2393.9583333333335,1,40,1
122590,2246.9583333333335,2,20,1
122610,1896.9583333333333,2,20,5
122620,2392.9583333333335,1,30,1
122630,2392.9583333333335,1,15,1
122640,1581.9583333333333,2,27.5,5
122650,225.95833333333334,8,28.75,4
122660,2392.9583333333335,1,10,1
122670,2392.9583333333335,1,40,1
122680,2191.9583333333335,2,20,1
122690,275.9583333333333,7,32.857142857142854,4
122700,1646.9583333333333,5,20,5
122710,426.9583333333333,2,37.5,2
122720,1054.9583333333333,5,64,5
122730,76.95833333333333,2,90,2
122740,1679.9583333333333,3,20,5
122750,2388.9583333333335,1,40,1
122760,2388.9583333333335,1,20,1
122770,2388.9583333333335,1,40,1
122780,2388.9583333333335,1,20,1
122790,2388.9583333333335,1,50,1
122800,96.95833333333333,7,35.714285714285715,4
122810,2388.9583333333335,1,20,1
122820,2388.9583333333335,1,40,1
122830,2388.9583333333335,1,25,1
122840,12.958333333333334,7,28.571428571428573,4
122860,236.95833333333334,7,42.857142857142854,4
122870,741.9583333333334,2,57.5,2
122900,940.9583333333334,8,13.75,4
122910,2178.9583333333335,2,30,5
122920,21.958333333333332,7,60.714285714285715,4
122940,2386.9583333333335,1,10,1
122950,908.9583333333334,3,5,2
122960,1503.9583333333333,2,100,5
122970,2386.9583333333335,1,20,1
122980,1849.9583333333333,3,50,5
122990,321.9583333333333,3,20,2
123000,2386.9583333333335,1,20,1
123010,2386.9583333333335,1,40,1
123020,2073.9583333333335,2,25,5
123030,2386.9583333333335,1,25,1
123040,327.9583333333333,8,17.5,4
123050,2386.9583333333335,1,40,1
123060,5.958333333333333,13,30.384615384615383,4
123070,2386.9583333333335,1,25,1
123090,2381.9583333333335,1,20,1
123100,1695.9583333333333,3,21.666666666666668,5
123110,2381.9583333333335,1,20,1
123120,1379.9583333333333,2,25,5
123130,1377.9583333333333,3,25,5
123140,1856.9583333333333,2,40,5
123150,2381.9583333333335,1,20,1
123160,2381.9583333333335,1,15,1
123170,792.9583333333334,3,28.333333333333332,2
123180,1987.9583333333333,2,30,5
123190,1386.9583333333333,2,30,5
123200,167.95833333333334,3,20.333333333333332,2
123210,2381.9583333333335,1,30,1
123220,2381.9583333333335,2,78.25,1
123230,2381.9583333333335,1,280,1
123240,1475.9583333333333,3,63.333333333333336,5
123250,2193.9583333333335,2,12.5,1
123260,2379.9583333333335,1,25,1
123270,236.95833333333334,4,27.5,2
123290,1539.9583333333333,3,35,5
123300,2379.9583333333335,1,40,1
123310,2379.9583333333335,1,30,1
123320,622.9583333333334,2,37.5,2
123330,8.958333333333334,7,32.857142857142854,4
123340,43.958333333333336,3,36.666666666666664,2
123350,2379.9583333333335,1,20,1
123360,2379.9583333333335,1,100,1
123370,2379.9583333333335,1,50,1
123380,930.9583333333334,6,20,4
123390,2379.9583333333335,1,100,1
123400,1882.9583333333333,2,15,5
123410,2379.9583333333335,1,100,1
123420,2379.9583333333335,1,40,1
123430,2379.9583333333335,1,25,1
123450,2379.9583333333335,1,15,1
123480,210.95833333333334,7,1357.142857142857,3
123490,1987.9583333333333,2,50,5
123500,1609.9583333333333,2,215.5,5
123510,2374.9583333333335,1,10,1
123520,2374.9583333333335,1,50,1
123530,2374.9583333333335,1,20,1
123540,97.95833333333333,10,45,4
123550,1534.9583333333333,2,40,5
123560,2374.9583333333335,1,30,1
123570,36.958333333333336,7,58.57142857142857,4
123580,36.958333333333336,8,147.5,4
123590,2374.9583333333335,1,20,1
123600,2374.9583333333335,1,265,1
123610,2374.9583333333335,1,80,1
123620,2374.9583333333335,1,25,1
123630,2003.9583333333333,2,100,5
123640,2372.9583333333335,1,40,1
123650,2210.9583333333335,2,10,1
123660,152.95833333333334,15,30,4
123670,730.9583333333334,4,45,2
123680,78.95833333333333,7,77.14285714285714,4
123690,2372.9583333333335,1,40,1
123700,2372.9583333333335,1,15,1
123710,1883.9583333333333,2,30,5
123720,2372.9583333333335,1,30,1
123740,13.958333333333334,4,50,2
123750,275.9583333333333,3,36.666666666666664,2
123760,2372.9583333333335,1,50,1
123770,0.9583333333333334,3,30,2
123780,33.958333333333336,10,90,4
123790,2372.9583333333335,1,40,1
123830,1490.9583333333333,3,66.66666666666667,5
123840,2371.9583333333335,1,30,1
123850,939.9583333333334,3,53.333333333333336,5
123860,2367.9583333333335,1,50,1
123870,2367.9583333333335,1,40,1
123880,2367.9583333333335,1,10,1
123890,2085.9583333333335,2,45,5
123900,2283.9583333333335,2,17.5,1
123910,0.9583333333333334,5,38,2
123920,2367.9583333333335,1,15,1
123930,1588.9583333333333,2,40,5
123940,278.9583333333333,7,31.428571428571427,4
123950,2367.9583333333335,1,40,1
123970,2366.9583333333335,1,20,1
123980,1863.9583333333333,3,28.333333333333332,5
123990,1678.9583333333333,3,2013.3333333333333,3
124010,2043.9583333333333,2,30,5
124020,2365.9583333333335,1,15,1
124030,33.958333333333336,12,56.25,4
124050,1847.9583333333333,2,25,5
124060,1288.9583333333333,4,43.75,5
124070,1842.9583333333333,2,15,5
124080,84.95833333333333,2,30,2
124090,2365.9583333333335,1,40,1
124100,2365.9583333333335,1,40,1
124110,2365.9583333333335,1,10,1
124120,2365.9583333333335,1,15,1
124130,147.95833333333334,7,87.14285714285714,4
124140,0.9583333333333334,8,37.5,4
